1.896,1177862
1.884,1183921
1.884,1189924
1.889,1195926
1.895,1201928
1.87,1207931
1.879,1213944
1.871,1219946
1.872,1225949
1.849,1232007
1.879,1238011
1.881,1244014
1.906,1250016
1.87,1256018
1.872,1262025
1.889,1268027
1.888,1274029
1.908,1280088
1.876,1286091
1.869,1292094
1.882,1298096
1.868,1304099
1.865,1310101
1.889,1316105
1.91,1322107
1.897,1328166
1.87,1334168
1.864,1340171
1.876,1346174
1.894,1352176
1.91,1358178
1.867,1364181
1.856,1370184
1.861,1376243
1.894,1382246
1.881,1388248
1.892,1394251
1.888,1400253
1.888,1406255
1.856,1412257
1.894,1418265
1.872,1424323
1.879,1430326
1.898,1436329
1.883,1442331
1.888,1448334
1.879,1454336
1.909,1460338
1.87,1466340
1.869,1472341
1.883,1478343
1.898,1484346
1.883,1490348
1.889,1496351
1.866,1502353
1.881,1508355
1.891,1514357
1.884,1520361
1.67,1526363
1.87,1532366
1.875,1538368
1.897,1544370
1.853,1550373
1.897,1556375
1.882,1562377
1.881,1568435
1.879,1574445
1.855,1580448
1.894,1586450
1.889,1592453
1.894,1598455
1.896,1604457
1.885,1610459
1.872,1616518
1.879,1622521
1.894,1628525
1.897,1634527
1.881,1640530
1.882,1646532
1.913,1652534
1.896,1658536
1.885,1664595
1.875,1670598
1.886,1676605
1.885,1682607
1.905,1688609
1.894,1694612
1.861,1700614
1.891,1706616
1.872,1712675
1.889,1718677
1.876,1724680
1.888,1730726
1.882,1736728
1.87,1742730
1.888,1748732
1.876,1754734
1.884,1760793
1.897,1766796
1.884,1772798
1.872,1778805
1.883,1784808
1.852,1790810
1.897,1796812
1.885,1802815
1.9,1808873
1.892,1814876
1.91,1820879
1.875,1826882
1.897,1832895
1.924,1838897
1.902,1844899
1.883,1850901
1.882,1856960
1.894,1862964
1.869,1868966
1.883,1874968
1.869,1880975
1.903,1886977
1.873,1892979
1.845,1898981
1.873,1905040
1.894,1911043
1.905,1917045
1.845,1923048
1.872,1929050
1.883,1935055
1.885,1941057
1.878,1947059
1.886,1953120
1.904,1959121
1.892,1965123
1.879,1971126
1.897,1977128
1.883,1983135
1.894,1989137
1.884,1995140
1.867,2001141
1.865,2007200
1.897,2013203
1.896,2019206
1.915,2025209
1.885,2031211
1.889,2037215
1.879,2043216
1.878,2049217
1.849,2055277
1.892,2061280
1.884,2067283
1.902,2073286
1.888,2079288
1.85,2085295
1.847,2091296
1.872,2097297
1.87,2103357
1.879,2109360
1.892,2115363
1.897,2121365
1.856,2127368
1.876,2133370
1.891,2139375
1.899,2145376
1.898,2151435
1.884,2157438
1.88,2163441
1.875,2169444
1.882,2175446
1.897,2181448
1.912,2187450
1.876,2193454
1.873,2199513
1.87,2205516
1.849,2211518
1.884,2217521
1.888,2223523
1.883,2229526
1.909,2235528
1.884,2241534
1.879,2247593
1.856,2253596
1.856,2259599
1.872,2265601
1.894,2271604
1.896,2277606
1.876,2283608
1.883,2289609
1.874,2295612
1.861,2301614
1.876,2307617
1.886,2313619
1.871,2319622
1.87,2325625
1.878,2331627
1.897,2337628
1.883,2343632
1.884,2349635
1.834,2355637
1.866,2361640
1.892,2367643
1.887,2373645
1.902,2379646
1.908,2385648
1.87,2391707
1.902,2397715
1.893,2403718
1.889,2409720
1.87,2415723
1.861,2421726
1.888,2427728
1.901,2433729
1.892,2439788
1.892,2445793
1.882,2451805
1.901,2457807
1.879,2463809
1.899,2469811
1.894,2475813
1.891,2481814
1.878,2487874
1.865,2493877
1.872,2499885
1.85,2505887
1.85,2511889
1.866,2517891
1.895,2523894
1.876,2529895
1.91,2535954
1.894,2541958
1.897,2547960
1.886,2553965
1.862,2559967
1.886,2565970
1.889,2571972
1.878,2577974
1.87,2584033
1.899,2590036
1.897,2596038
1.887,2602045
1.883,2608047
1.87,2614050
1.885,2620052
1.895,2626053
1.896,2632113
1.884,2638115
1.903,2644118
1.888,2650120
1.845,2656125
1.87,2662127
1.87,2668129
1.887,2674130
1.908,2680190
1.869,2686193
1.847,2692196
1.883,2698198
1.87,2704200
1.902,2710205
1.884,2716206
1.871,2722208
1.897,2728267
1.872,2734273
1.889,2740276
1.881,2746278
1.905,2752281
1.899,2758285
1.874,2764287
1.856,2770288
1.872,2776347
1.875,2782350
1.87,2788353
1.887,2794356
1.883,2800358
1.893,2806360
1.872,2812365
1.883,2818366
1.885,2824425
1.882,2830428
1.886,2836430
1.883,2842433
1.879,2848435
1.881,2854437
1.87,2860444
1.884,2866445
1.888,2872505
1.888,2878508
1.843,2884511
1.893,2890513
1.816,2896516
1.906,2902518
1.886,2908520
1.871,2914524
1.874,2920583
1.897,2926586
1.91,2932588
1.908,2938591
1.89,2944594
1.852,2950596
1.856,2956598
1.883,2962599
1.897,2968602
1.894,2974604
1.896,2980607
1.923,2986609
1.894,2992612
1.892,2998614
1.892,3004616
1.87,3010617
1.878,3016622
1.893,3022624
1.881,3028627
1.905,3034630
1.869,3040632
1.889,3046634
1.881,3052637
1.886,3058638
1.889,3064697
1.876,3070705
1.87,3076708
1.895,3082710
1.87,3088713
1.883,3094715
1.868,3100717
1.898,3106718
1.888,3112778
1.878,3118786
1.849,3124788
1.887,3130790
1.884,3136793
1.878,3142795
1.865,3148797
1.848,3154798
1.871,3160858
1.883,3166861
1.883,3172875
1.885,3178878
1.912,3184880
1.899,3190882
1.899,3196884
1.906,3202886
1.906,3208945
1.882,3214948
1.849,3220950
1.895,3226955
1.882,3232957
1.889,3238959
1.883,3244961
1.884,3250962
1.894,3257021
1.899,3263024
1.885,3269027
1.865,3275035
1.865,3281037
1.87,3287039
1.861,3293041
1.861,3299043
1.84,3305102
1.888,3311105
1.893,3317107
1.872,3323109
1.896,3329115
1.888,3335117
1.888,3341119
1.866,3347121
1.889,3353180
1.869,3359183
1.885,3365185
1.898,3371187
1.867,3377224
1.878,3383227
1.895,3389228
1.854,3395230
1.884,3401289
1.87,3407292
1.876,3413295
1.899,3419297
1.899,3425305
1.894,3431307
1.896,3437309
1.888,3443311
1.914,3449370
1.905,3455373
1.893,3461376
1.903,3467378
1.896,3473381
1.875,3479385
1.864,3485387
1.887,3491388
1.866,3497447
1.896,3503450
1.901,3509453
1.889,3515455
1.852,3521458
1.879,3527465
1.897,3533467
1.874,3539468
1.894,3545527
1.883,3551530
1.886,3557533
1.856,3563534
1.893,3569537
1.883,3575539
1.894,3581544
1.87,3587546
1.866,3593605
1.894,3599608
1.909,3605611
1.87,3611614
1.886,3617616
1.882,3623618
1.879,3629620
1.85,3635624
1.851,3641683
1.892,3647686
1.889,3653689
1.897,3659691
1.888,3665694
1.871,3671696
1.862,3677698
1.875,3683704
1.883,3689763
1.893,3695766
1.872,3701769
1.888,3707772
1.888,3713774
1.896,3719777
1.872,3725778
1.866,3731780
1.87,3737781
1.897,3743783
1.883,3749786
1.874,3755788
1.898,3761790
1.876,3767793
1.87,3773795
1.888,3779797
1.891,3785801
1.865,3791804
1.876,3797806
1.854,3803809
1.887,3809811
1.891,3815814
1.888,3821816
1.892,3827817
1.875,3833876
1.912,3839886
1.895,3845888
1.869,3851890
1.889,3857893
1.884,3863895
1.883,3869897
1.892,3875899
1.893,3881958
1.91,3887965
1.861,3893968
1.895,3899970
1.853,3905973
1.897,3911975
1.869,3917978
1.899,3923979
1.911,3930038
1.87,3936042
1.872,3942055
1.879,3948057
1.895,3954059
1.901,3960062
1.872,3966064
1.887,3972066
1.898,3978124
1.888,3984127
1.893,3990130
1.899,3996135
1.879,4002137
1.883,4008139
1.861,4014141
1.897,4020143
1.856,4026202
1.897,4032205
1.885,4038208
1.872,4044215
1.888,4050217
1.895,4056219
1.912,4062222
1.876,4068224
1.871,4074282
1.876,4080285
1.897,4086288
1.903,4092290
1.878,4098295
1.872,4104297
1.861,4110299
1.874,4116301
1.861,4122360
1.862,4128363
1.871,4134366
1.851,4140368
1.892,4146374
1.873,4152377
1.891,4158379
1.876,4164381
1.882,4170440
1.88,4176443
1.892,4182446
1.884,4188448
1.872,4194451
1.895,4200455
1.878,4206457
1.903,4212459
1.91,4218517
1.872,4224521
1.874,4230523
1.874,4236526
1.828,4242528
1.888,4248535
1.885,4254537
1.892,4260538
1.875,4266597
1.887,4272600
1.878,4278603
1.871,4284605
1.883,4290608
1.856,4296610
1.885,4302615
1.894,4308616
1.869,4314675
1.921,4320678
1.881,4326681
1.87,4332684
1.892,4338686
1.852,4344688
1.874,4350691
1.883,4356694
1.892,4362753
1.911,4368756
1.878,4374759
1.854,4380762
1.876,4386764
1.905,4392767
1.87,4398769
1.894,4404774
1.896,4410833
1.894,4416836
1.885,4422838
1.898,4428841
1.906,4434844
1.893,4440846
1.915,4446848
1.879,4452850
1.896,4458851
1.897,4464854
1.88,4470856
1.905,4476859
1.886,4482861
1.881,4488864
1.867,4494866
2.04,4500867
1.895,4506871
1.903,4512874
1.868,4518876
1.894,4524878
1.887,4530881
1.895,4536884
1.866,4542886
1.851,4548887
1.849,4554946
1.896,4560956
1.869,4566959
1.888,4572961
1.875,4578964
1.883,4584966
1.886,4590968
1.878,4596970
1.891,4603029
1.874,4609035
1.874,4615038
1.906,4621041
1.891,4627043
1.85,4633045
1.871,4639048
1.873,4645050
1.872,4651108
1.867,4657112
1.847,4663125
1.872,4669127
1.899,4675129
1.874,4681132
1.869,4687134
1.888,4693136
1.886,4699194
1.881,4705197
1.848,4711200
1.872,4717205
1.884,4723207
1.893,4729209
1.882,4735212
1.879,4741214
1.888,4747272
1.882,4753276
1.884,4759278
1.869,4765285
1.901,4771287
1.875,4777290
1.874,4783291
1.876,4789293
1.898,4795352
1.878,4801355
1.872,4807357
1.899,4813360
1.869,4819365
1.856,4825367
1.878,4831369
1.879,4837371
1.897,4843430
1.881,4849433
1.889,4855435
1.886,4861438
1.899,4867445
1.88,4873447
1.865,4879449
1.874,4885451
1.889,4891510
1.899,4897513
1.897,4903516
1.897,4909518
1.889,4915521
1.866,4921525
1.874,4927527
1.895,4933529
1.898,4939588
1.896,4945592
1.875,4951594
1.893,4957597
1.893,4963600
1.886,4969605
1.873,4975607
1.896,4981609
1.871,4987668
1.874,4993671
1.876,4999674
1.882,5005676
1.888,5011679
1.894,5017681
1.897,5023685
1.881,5029687
1.869,5035746
1.87,5041749
1.882,5047751
1.892,5053754
1.807,5059757
1.881,5065759
1.895,5071764
1.893,5077766
1.881,5083825
1.885,5089827
1.869,5095830
1.882,5101833
1.887,5107836
1.897,5113838
1.899,5119840
1.889,5125844
1.892,5131903
1.888,5137906
1.888,5143909
1.897,5149911
1.883,5155914
1.851,5161916
1.875,5167918
1.894,5173924
1.876,5179983
1.888,5185986
1.9,5191988
1.87,5197990
1.866,5203993
1.891,5209995
1.889,5215998
1.87,5222000
1.861,5228001
1.879,5234004
1.891,5240006
1.879,5246008
1.861,5252011
1.897,5258014
1.886,5264016
1.87,5270018
1.841,5276076
1.902,5282086
1.875,5288088
1.867,5294091
1.902,5300094
1.886,5306096
1.874,5312098
1.892,5318100
1.867,5324159
1.876,5330166
1.877,5336168
1.874,5342171
1.861,5348173
1.889,5354176
1.918,5360178
1.882,5366180
1.886,5372239
1.869,5378243
1.907,5384255
1.888,5390257
1.849,5396260
1.876,5402262
1.893,5408265
1.893,5414266
1.898,5420325
1.91,5426327
1.863,5432335
1.883,5438338
1.885,5444340
1.865,5450343
1.871,5456345
1.896,5462348
1.851,5468406
1.879,5474409
1.894,5480412
1.87,5486425
1.885,5492428
1.897,5498430
1.901,5504432
1.861,5510434
1.87,5516493
1.88,5522496
1.871,5528498
1.91,5534500
1.882,5540505
1.881,5546507
1.879,5552509
1.856,5558511
1.854,5564570
1.888,5570573
1.9,5576576
1.85,5582578
1.872,5588585
1.884,5594587
1.878,5600590
1.862,5606591
1.846,5612650
1.869,5618653
1.889,5624656
1.897,5630658
1.865,5636661
1.862,5642664
1.883,5648667
1.884,5654668
1.883,5660727
1.85,5666733
1.884,5672736
1.901,5678738
1.877,5684740
1.867,5690743
1.887,5696755
1.849,5702757
1.87,5708815
1.888,5714819
1.899,5720822
1.873,5726824
1.878,5732826
1.908,5738829
1.885,5744835
1.866,5750837
1.848,5756895
1.892,5762899
1.87,5768901
1.87,5774904
1.85,5780907
1.866,5786909
1.872,5792911
1.875,5798924
1.888,5804983
1.862,5810986
1.898,5816988
1.867,5822991
1.889,5828994
1.905,5834996
1.876,5840999
1.884,5847004
1.886,5853063
1.902,5859066
1.883,5865069
1.87,5871071
1.889,5877074
1.87,5883076
1.884,5889078
1.894,5895080
1.883,5901081
1.856,5907083
1.852,5913086
1.879,5919088
1.897,5925090
1.878,5931093
1.871,5937095
1.885,5943097
1.879,5949155
1.881,5955166
1.878,5961168
1.888,5967170
1.839,5973173
1.854,5979175
1.845,5985178
1.864,5991179
1.87,5997238
1.899,6003245
1.884,6009248
1.869,6015250
1.835,6021253
1.883,6027255
1.883,6033258
1.883,6039259
1.852,6045318
1.896,6051323
1.867,6057334
1.886,6063337
1.905,6069339
1.87,6075342
1.862,6081344
1.865,6087346
1.871,6093404
1.882,6099407
1.876,6105415
1.856,6111417
1.856,6117419
1.872,6123421
1.882,6129423
1.883,6135426
1.841,6141484
1.81,6147487
1.867,6153490
1.867,6159494
1.848,6165497
1.887,6171499
1.884,6177501
1.895,6183503
1.905,6189562
1.906,6195564
1.915,6201567
1.87,6207575
1.879,6213577
1.852,6219579
1.881,6225582
1.885,6231583
1.87,6237642
1.909,6243645
1.89,6249648
1.876,6255650
1.878,6261655
1.867,6267657
1.874,6273659
1.888,6279661
1.888,6285720
1.876,6291723
1.856,6297725
1.85,6303728
1.856,6309730
1.909,6315735
1.878,6321737
1.861,6327738
1.867,6333797
1.891,6339800
1.903,6345803
1.872,6351805
1.843,6357807
1.894,6363815
1.897,6369817
1.884,6375819
1.883,6381877
1.885,6387882
1.868,6393884
1.885,6399887
1.845,6405890
1.869,6411892
1.876,6417905
1.876,6423906
1.871,6429965
1.842,6435968
1.878,6441970
1.873,6447972
1.871,6453975
1.872,6459977
1.87,6465984
1.883,6471986
1.897,6478045
1.869,6484048
1.861,6490051
1.872,6496053
1.878,6502056
1.871,6508058
1.842,6514060
1.869,6520064
1.87,6526122
1.901,6532125
1.872,6538128
1.869,6544130
1.861,6550133
1.854,6556135
1.867,6562137
1.868,6568139
1.88,6574141
1.867,6580144
1.876,6586146
1.905,6592148
1.899,6598151
1.882,6604153
1.888,6610156
1.875,6616158
1.872,6622161
1.872,6628164
1.878,6634166
1.883,6640169
1.867,6646171
1.881,6652174
1.886,6658176
1.878,6664178
1.888,6670236
1.873,6676294
1.87,6682297
1.862,6688299
1.842,6694302
1.865,6700304
1.844,6706306
1.854,6712308
1.872,6718367
1.87,6724376
1.883,6730378
1.878,6736380
1.866,6742383
1.878,6748385
1.87,6754387
1.91,6760389
1.888,6766448
1.866,6772456
1.872,6778458
1.866,6784460
1.881,6790463
1.901,6796465
1.878,6802467
1.873,6808469
1.854,6814528
1.869,6820531
1.875,6826535
1.854,6832537
1.845,6838540
1.855,6844542
1.888,6850544
1.909,6856546
1.883,6862605
1.894,6868608
1.844,6874615
1.867,6880617
1.856,6886620
1.889,6892623
1.906,6898625
1.883,6904627
1.894,6910685
1.874,6916688
1.843,6922690
1.849,6928695
1.881,6934697
1.878,6940700
1.87,6946701
1.852,6952704
1.845,6958762
1.881,6964765
1.854,6970768
1.827,6976775
1.878,6982777
1.894,6988779
1.873,6994782
1.867,7000784
1.87,7006843
1.861,7012846
1.87,7018848
1.883,7024851
1.897,7030855
1.875,7036857
1.869,7042859
1.852,7048862
1.816,7054920
1.866,7060924
1.883,7066926
1.861,7072928
1.845,7078931
1.871,7084945
1.887,7090947
1.854,7096949
1.893,7103007
1.878,7109011
1.854,7115013
1.845,7121016
1.908,7127018
1.835,7133025
1.876,7139027
1.866,7145029
1.881,7151088
1.87,7157092
1.897,7163095
1.817,7169097
1.878,7175100
1.869,7181102
1.872,7187115
1.878,7193117
1.876,7199175
1.87,7205178
1.878,7211180
1.87,7217183
1.886,7223186
1.856,7229188
1.856,7235195
1.876,7241197
1.843,7247255
1.847,7253258
1.876,7259261
1.875,7265263
1.884,7271266
1.876,7277268
1.862,7283270
1.878,7289274
1.878,7295333
1.878,7301336
1.865,7307338
1.871,7313340
1.874,7319343
1.876,7325346
1.865,7331348
1.879,7337349
1.846,7343351
1.856,7349354
1.886,7355356
1.884,7361359
1.881,7367361
1.854,7373364
1.828,7379366
1.854,7385368
1.868,7391371
1.874,7397374
1.861,7403376
1.896,7409378
1.882,7415380
1.854,7421383
1.845,7427385
1.872,7433387
1.856,7439446
1.885,7445456
1.885,7451458
1.847,7457461
1.874,7463463
1.87,7469465
1.864,7475467
1.87,7481469
1.866,7487527
1.845,7493535
1.862,7499538
1.878,7505540
1.878,7511543
1.861,7517545
1.87,7523547
1.87,7529549
1.853,7535608
1.87,7541611
1.847,7547625
1.876,7553628
1.883,7559630
1.876,7565633
1.867,7571635
1.867,7577637
1.861,7583695
1.882,7589698
1.87,7595700
1.845,7601705
1.861,7607707
1.817,7613710
1.829,7619712
1.843,7625714
1.869,7631773
1.839,7637776
1.916,7643779
1.878,7649785
1.905,7655788
1.851,7661790
1.872,7667792
1.848,7673794
1.861,7679853
1.872,7685856
1.87,7691858
1.875,7697861
1.869,7703865
1.865,7709867
1.837,7715870
1.872,7721872
1.869,7727931
1.849,7733934
1.85,7739936
1.896,7745939
1.851,7751945
1.865,7757947
1.869,7763949
1.856,7769951
1.872,7776010
1.872,7782013
1.896,7788015
1.852,7794018
1.874,7800020
1.886,7806025
1.823,7812027
1.878,7818029
1.875,7824087
1.861,7830091
1.87,7836093
1.87,7842096
1.845,7848099
1.844,7854101
1.839,7860105
1.868,7866106
1.843,7872165
1.87,7878168
1.87,7884170
1.868,7890173
1.874,7896175
1.847,7902178
1.843,7908185
1.843,7914187
1.851,7920245
1.851,7926248
1.87,7932251
1.856,7938254
1.862,7944256
1.883,7950259
1.892,7956261
1.829,7962274
1.859,7968333
1.849,7974336
1.87,7980338
1.878,7986341
1.843,7992343
1.851,7998346
1.852,8004348
1.851,8010355
1.896,8016413
1.872,8022417
1.868,8028419
1.845,8034422
1.845,8040424
1.865,8046427
1.866,8052429
1.861,8058431
1.851,8064491
1.87,8070494
1.832,8076497
1.87,8082499
1.878,8088502
1.876,8094504
1.867,8100507
1.862,8106509
1.838,8112568
1.841,8118575
1.844,8124578
1.856,8130580
1.865,8136583
1.839,8142585
1.851,8148587
1.879,8154589
1.843,8160647
1.869,8166655
1.85,8172658
1.855,8178660
1.842,8184663
1.82,8190665
1.842,8196667
1.84,8202669
1.861,8208727
1.874,8214731
1.863,8220745
1.843,8226747
1.834,8232750
1.845,8238752
1.844,8244754
1.867,8250756
1.849,8256814
1.876,8262817
1.871,8268825
1.872,8274827
1.861,8280830
1.866,8286832
1.839,8292834
1.84,8298836
1.842,8304895
1.826,8310898
1.832,8316900
1.862,8322940
1.863,8328943
1.872,8334945
1.876,8340947
1.872,8346949
1.867,8353010
1.871,8359011
1.846,8365013
1.849,8371025
1.849,8377027
1.839,8383030
1.847,8389031
1.861,8395033
1.843,8401034
1.843,8407094
1.834,8413097
1.855,8419099
1.845,8425105
1.861,8431107
1.859,8437109
1.866,8443111
1.867,8449112
1.875,8455172
1.866,8461175
1.854,8467178
1.872,8473185
1.874,8479187
1.878,8485189
1.888,8491191
1.856,8497192
1.848,8503252
1.846,8509255
1.87,8515257
1.861,8521259
1.856,8527265
1.862,8533267
1.853,8539270
1.866,8545271
1.868,8551330
1.865,8557334
1.807,8563336
1.842,8569339
1.851,8575345
1.862,8581347
1.87,8587349
1.852,8593350
1.848,8599409
1.861,8605413
1.875,8611415
1.844,8617418
1.835,8623421
1.845,8629425
1.855,8635427
1.834,8641428
1.868,8647487
1.871,8653491
1.866,8659494
1.869,8665497
1.876,8671499
1.884,8677501
1.856,8683505
1.861,8689506
1.843,8695565
1.841,8701568
1.843,8707571
1.838,8713573
1.861,8719576
1.856,8725578
1.867,8731585
1.853,8737586
1.861,8743645
1.867,8749648
1.855,8755650
1.861,8761653
1.87,8767656
1.86,8773658
1.872,8779660
1.866,8785664
1.843,8791723
1.848,8797726
1.867,8803729
1.844,8809731
1.828,8815734
1.821,8821736
1.835,8827738
1.843,8833743
1.845,8839803
1.834,8845806
1.843,8851808
1.843,8857811
1.827,8863814
1.829,8869816
1.842,8875818
1.846,8881819
1.843,8887822
1.849,8893825
1.842,8899827
1.866,8905830
1.875,8911833
1.852,8917835
1.849,8923837
1.856,8929838
1.845,8935843
1.87,8941845
1.838,8947847
1.862,8953850
1.865,8959853
1.856,8965855
1.852,8971857
1.864,8977858
1.85,8983917
1.823,8989925
1.845,8995928
1.846,9001931
1.867,9007933
1.865,9013935
1.876,9019937
1.862,9025938
1.846,9031997
1.84,9038000
1.825,9044005
1.816,9050007
1.849,9056010
1.87,9062012
1.897,9068014
1.87,9074015
1.848,9080075
1.866,9086078
1.852,9092085
1.834,9098088
1.825,9104090
1.824,9110093
1.861,9116095
1.842,9122096
1.862,9128155
1.831,9134158
1.82,9140160
1.831,9146165
1.841,9152168
1.855,9158170
1.853,9164172
1.854,9170173
1.801,9176232
1.818,9182235
1.847,9188238
1.87,9194245
1.866,9200247
1.865,9206249
1.837,9212252
1.855,9218254
1.87,9224313
1.818,9230316
1.847,9236318
1.881,9242320
1.848,9248325
1.843,9254327
1.847,9260329
1.848,9266331
1.85,9272390
1.818,9278393
1.856,9284396
1.863,9290398
1.855,9296400
1.854,9302404
2.014,9308406
1.843,9314408
1.842,9320466
1.848,9326469
1.829,9332472
1.64,9338475
1.869,9344477
1.834,9350485
1.847,9356487
1.862,9362489
1.847,9368548
1.868,9374551
1.848,9380554
1.835,9386556
1.848,9392559
1.848,9398560
1.856,9404564
1.838,9410566
1.856,9416625
1.844,9422628
1.866,9428630
1.87,9434633
1.803,9440636
1.862,9446638
1.85,9452644
1.83,9458646
1.842,9464705
1.872,9470708
1.844,9476711
1.843,9482713
1.865,9488715
1.867,9494717
1.839,9500720
1.816,9506724
1.845,9512783
1.861,9518786
1.862,9524788
1.865,9530791
1.843,9536793
1.848,9542796
1.878,9548798
1.845,9554799
1.85,9560801
1.847,9566804
1.824,9572806
1.862,9578808
1.862,9584811
1.834,9590814
1.842,9596816
1.873,9602817
1.867,9608822
1.883,9614824
1.867,9620827
1.867,9626829
1.848,9632831
1.841,9638834
1.849,9644836
1.844,9650837
1.854,9656896
1.827,9662906
1.871,9668908
1.864,9674911
1.816,9680914
1.849,9686916
1.852,9692918
1.849,9698919
1.851,9704978
1.872,9710985
1.867,9716988
1.868,9722990
1.85,9728993
1.843,9734995
1.816,9740998
1.835,9746999
1.843,9753059
1.847,9759062
1.829,9765075
1.856,9771077
1.818,9777080
1.881,9783082
1.839,9789084
1.835,9795086
1.872,9801145
1.847,9807148
1.87,9813155
1.888,9819158
1.832,9825160
1.854,9831163
1.83,9837165
1.832,9843167
1.855,9849226
1.833,9855229
1.839,9861232
1.871,9867245
1.849,9873247
1.847,9879249
1.814,9885251
1.847,9891253
1.829,9897312
1.823,9903315
1.849,9909318
1.845,9915320
1.852,9921325
1.844,9927327
1.843,9933329
1.845,9939331
1.843,9945390
1.843,9951393
1.878,9957396
1.843,9963398
1.82,9969443
1.866,9975445
1.87,9981447
1.848,9987449
1.825,9993508
1.843,9999512
1.819,10005514
1.834,10011516
1.849,10017525
1.824,10023527
1.883,10029529
1.843,10035531
1.864,10041590
1.843,10047593
1.844,10053596
1.835,10059599
1.843,10065605
1.84,10071607
1.819,10077609
1.818,10083611
1.854,10089613
1.862,10095672
1.84,10101675
1.838,10107677
1.831,10113685
1.839,10119687
1.818,10125689
1.847,10131692
1.843,10137693
1.855,10143753
1.845,10149755
1.864,10155758
1.832,10161765
1.843,10167767
1.845,10173769
1.84,10179772
1.846,10185773
1.821,10191833
1.812,10197835
1.802,10203838
1.841,10209845
1.839,10215847
1.845,10221849
1.838,10227852
1.869,10233853
1.842,10239913
1.847,10245916
1.843,10251918
1.853,10257924
1.839,10263927
1.846,10269929
1.829,10275932
1.805,10281933
1.822,10287992
1.839,10293995
1.829,10299998
1.835,10306005
1.834,10312007
1.81,10318009
1.843,10324012
1.844,10330014
1.843,10336073
1.846,10342076
1.845,10348078
1.829,10354084
1.838,10360087
1.829,10366089
1.843,10372091
1.804,10378093
1.834,10384152
1.828,10390155
1.865,10396158
1.87,10402165
1.845,10408167
1.854,10414170
1.844,10420172
1.87,10426174
1.855,10432233
1.845,10438235
1.849,10444238
1.835,10450240
1.84,10456245
1.845,10462248
1.866,10468250
1.867,10474252
1.888,10480311
1.842,10486314
1.835,10492316
1.845,10498318
1.845,10504325
1.893,10510327
1.866,10516330
1.87,10522332
1.805,10528390
1.872,10534393
1.839,10540396
1.849,10546398
1.843,10552405
1.823,10558407
1.856,10564409
1.847,10570411
1.84,10576470
1.859,10582472
1.849,10588474
1.832,10594477
1.868,10600485
1.841,10606487
1.823,10612489
1.834,10618491
1.816,10624552
1.866,10630553
1.838,10636555
